Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,49D0 Temp (ºC),Debug 3,App message,
0,1000,,,,-0.02890625,0.02705078125,-0.9767578125,-0.00005455743187294471,-0.054095981185112364,14.700056613230768,0.02958214716723656,0,0,0.3121293663402983,0,0,0,0,-0.16464498435514957,-0.042526071127824104,-0.39650329801799844,0.09130859375,0.029809343156098074,0.1,1,1,1,0,0,0,0,32,0,,
3.442911300250457,1050,,,,-0.0263671875,0.0255859375,-0.976953125,-0.00027831044147266933,-0.051101911779002085,14.699999522980097,0.037765778154145654,0,80,0.43723069721811375,0.0023720323399553872,0.5294586428919174,37.62053963105544,0.09323229417490735,-0.16343806052540982,-0.04235076113548439,-0.3968214580978163,0.09365234375,0.03414703543096291,0.05,0.8,1,1,0,0,0,0,31.978125,0,,
6.418863550252352,1100,,,,-0.0283203125,0.02060546875,-0.97978515625,-0.003277929714430234,0.09477642891689739,14.69803328513225,0.08727543689789233,0,1073,1.1621188741870605,0.36815835976138933,31.68788032190592,0.2575644493764653,0.08158258167730145,-0.15633792778365946,-0.03164170179352063,-0.4123229907024988,0.109375,0.06788387112701906,0.15,0.85,1,1,0,0,0,0,31.896875,0,,
9.408637300250456,1150,,,,-0.0294921875,0.02177734375,-0.99072265625,-0.008256154833005448,0.33509305706553755,14.694308765215657,0.21875663940048584,0,1832,3.0839546349065947,1.5839070471232806,51.36653568728734,0.21153891399639302,0.10867574127245498,-0.14208446028444474,-0.016142577996357044,-0.4378598594996241,0.10732421875,0.1546766280945288,0.05,0.75,1,1,0,0,0,0,31.753125,0,,
12.453328300250366,1200,,,,-0.02958984375,0.018359375,-0.9880859375,-0.013932355571819752,0.7028156318297736,14.687911754764055,0.4377691688992245,0,2479,6.307194384808826,3.6170052244209714,57.348991830446195,0.19433494865983109,0.11143312486807146,-0.12357166732096674,-0.000551776865365895,-0.47693532097658486,0.143359375,0.3176567461500238,0.1,0.95,1,1,0,0,0,0,31.475,0,,
15.457678800250482,1250,,,,-0.03388671875,0.01708984375,-0.98896484375,-0.022325606071892885,1.1806660713998878,14.677498653881107,0.790424945263947,0,3139,11.500320368523237,7.338211391253692,63.809046492370314,0.16089732680951824,0.10266481052207728,-0.09852555678226864,0.024645342297978184,-0.5277133469249303,0.1701171875,0.5899642825413236,0.05,0.8,1,1,0,0,0,0,31.15625,0,,
18.49259780025129,1300,,,,-0.0568359375,0.01787109375,-0.9794921875,-0.03237093045496601,1.746239432302884,14.663114884890112,1.3252828502470435,0,3746,19.277497613408105,12.69933248728277,65.87667940738505,0.13750867247372886,0.0905853976965914,-0.06851308173265784,0.05476854777079665,-0.5878131112391821,0.49873046875,1.0091015798463934,0.15,0.9,1,1,0,0,0,0,30.803125,0,,
21.46443330025103,1350,,,,-0.03544921875,0.020703125,-0.9919921875,-0.0431478418481646,2.3678961775889253,14.643070952985621,2.040288652441125,0,4328,29.742882288070376,19.554865993031267,65.74804402369098,0.12109048997723908,0.07961457372352654,-0.03746420554553879,0.08814368878969744,-0.6538724882515726,0.5423828125,1.584106428362932,0.15,0.9,1,1,0,0,0,0,30.5125,0,,
24.407897800251128,1400,,,,-0.02744140625,0.01337890625,-0.9916015625,-0.05407601960970232,3.01133927687257,14.62005946454629,2.8820309053741227,0,4843,42.013817618227435,27.427292253460926,65.28191711002098,0.1097939195472856,0.07167551899664165,-0.003978091748380934,0.12014477406758475,-0.722246957931044,0.441796875,2.3161574786408474,0.1,0.9,1,1,0,0,0,0,30.20625,0,,
27.398659800251686,1450,,,,-0.0318359375,0.0126953125,-0.98720703125,-0.06604458146455132,3.707753434512023,14.592391691464991,3.910934251234577,0,5350,56.91062700143182,37.00193535312733,65.01835760434923,0.10020482638220092,0.06515140892823841,0.03261910882565516,0.1552631805943646,-0.7962503138748503,0.3974609375,3.2180486851773815,0.1,0.85,1,1,0,0,0,0,29.934375,0,,
30.345833050250413,1500,,,,-0.02421875,0.01875,-0.987109375,-0.07923908914822865,4.418758756850023,14.556259302142985,5.093805448569783,0,5819,74.02156611373462,48.28388530213111,65.2294960013238,0.09151655987721959,0.059695592599134054,0.07144509205084962,0.19537798901242634,-0.8718041770031759,0.54912109375,4.278126669118041,0,0.95,1,1,0,0,0,0,29.73125,0,,
33.35681530025214,1550,,,,-0.030078125,0.012109375,-0.98740234375,-0.09212141071428129,5.173572599499885,14.517194382259664,6.4815051780061435,0,6255,93.96512395298039,60.338294065692594,64.21372109817406,0.08574285333622997,0.055058641929149395,0.11037890047098217,0.23359871121042713,-0.9520132836908795,0.40810546875,5.5395362095158145,0.05,0.85,1,1,0,0,0,0,29.5875,0,,
