Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Left Load Cell (mV),Right Load Cell (mV),Thrust Load Cell (mV),Vibration (g),Burst Current Cutoff (A),Pin State ESC,Pin State Servo1,Pin State Servo2,Pin State Servo3,Debug 0,Debug 1,Debug 2,Debug 3,49D0 Temp (ºC),Debug 3,App message,
0,1000,,,,-0.025,0.02373046875,-0.97685546875,-0.0018829426255139725,0.28253952829772944,14.758349397229903,0.02953965950645158,0,0,0.3164102460798035,0,0,0,0,-0.15816326934938252,-0.037981364090709284,-0.43227534136074847,0.0892578125,0.03310312797817906,0.05,1,1,1,0,0,0,0,24.6875,0,,
3.630678914500354,1050,,,,-0.030078125,0.028515625,-0.97666015625,-0.0019315636958256194,0.28169602878577665,14.758540333959036,0.03602969166677163,0,87,0.40448044082098356,0.01755512986606354,4.273492170655805,0,0.5548035466729385,-0.1578563427807766,-0.037984387656556894,-0.4321857082107951,0.09189453125,0.03463496904623681,0,0.9,1,1,0,0,0,0,24.6875,0,,
6.720701914501284,1100,,,,-0.02705078125,0.01787109375,-0.97607421875,-0.0037310601385923863,0.3547945310942273,14.758024152145172,0.0837540234844242,0,1110,1.1041255255109956,0.43382808293083797,39.308106236285695,0.8213355107844543,0.3213279446289915,-0.15259528539646952,-0.032482032410621905,-0.4399534056735052,0.112109375,0.06525976012764546,0,0.9,1,1,0,0,0,0,24.659375,0,,
9.849378414500176,1150,,,,-0.02900390625,0.01904296875,-0.98818359375,-0.007249880225216218,0.5186954005530939,14.756013309869441,0.188618927578163,0,1934,2.679626202554201,1.4685880096007546,54.82103543323139,0.35348345480032073,0.19363815654358657,-0.14154310996875713,-0.02242622496931753,-0.4573700739721174,0.1185546875,0.1374093641824873,0.05,0.85,1,1,0,0,0,0,24.446875,0,,
12.98525416449993,1200,,,,-0.02958984375,0.02001953125,-0.9888671875,-0.012159786879437636,0.7799514439475608,14.75335365288915,0.3695811807354308,0,2677,5.353490130566482,3.4082637823859168,63.66917876262478,0.22884843417929457,0.14570062894593774,-0.12612278746977937,-0.00839408313525435,-0.4851320368209554,0.15263671875,0.2733960556427357,0,0.9,1,1,0,0,0,0,24.159375,0,,
16.084525914501953,1250,,,,-0.029296875,0.01318359375,-0.98583984375,-0.01763529296625687,1.1130935426666797,14.74848673417892,0.627829133549449,0,3337,9.130072201829515,6.162505848756589,67.49893088150712,0.18062890887620794,0.1219223350527246,-0.10986168286046412,0.008115783947964597,-0.5205328583593094,0.22236328125,0.4766557734140105,0,0.75,1,1,0,0,0,0,23.85,0,,
19.202304664501593,1300,,,,-0.0373046875,0.01220703125,-0.9890625,-0.024265058674559237,1.5331598460456346,14.740412772697397,0.9925846147285846,0,3990,14.504475823124494,10.138252429376577,69.89811481533745,0.15122725347682,0.10570487922961057,-0.0900438208584307,0.027987382512081188,-0.5651705438916096,0.44091796875,0.7733322844335223,0,0.85,1,1,0,0,0,0,23.540625,0,,
22.28168266450092,1350,,,,-0.05048828125,0.0265625,-0.98935546875,-0.03146375111216039,2.034576066432647,14.732991808729897,1.495760247820857,0,4638,21.903807429482384,15.283133227217686,69.77499167849821,0.13312934347270414,0.09288769469584782,-0.06900155718925412,0.050002676042992154,-0.6184527505013565,0.63935546875,1.193140888910564,0.05,0.85,1,1,0,0,0,0,23.265625,0,,
25.410860164500676,1400,,,,-0.030078125,0.0107421875,-0.98583984375,-0.03970948073924401,2.5937832689065057,14.72424025441299,2.1322899182966877,0,5257,31.272796765917644,21.86161256513918,69.90698013961564,0.1186467777058269,0.08294219889173558,-0.044620546712248854,0.07496395735855528,-0.6778760249954943,0.46455078125,1.7383179070256667,0,1,1,1,0,0,0,0,22.978125,0,,
28.57932141450155,1450,,,,-0.0287109375,0.0119140625,-0.98388671875,-0.049119306448675515,3.267556355879237,14.712342462635899,2.9167541409524373,0,5869,42.80737983338777,30.18976374238171,70.52559862430826,0.10823504376261259,0.07633264901008512,-0.015080355662420358,0.10186833358299681,-0.7494734631486893,0.62744140625,2.4181669270051898,0.15,1,1,1,0,0,0,0,22.828125,0,,
